transaction_id,customer_id,transaction_date,transaction_time,hour_of_day,is_weekend,is_night_transaction,country,city,merchant_category,payment_method,device_type,customer_age,credit_score,account_age_years,account_balance,transaction_amount,num_prev_transactions,transaction_freq_monthly,distance_from_home_km,time_since_last_txn_hrs,is_international,failed_attempts,pin_changed_recently,is_fraud,fraud_type
TXN0000001662,CUST00135567,2023-01-25,04:12:00,4,0,1,USA,Rio,Entertainment,Credit Card,ATM,63,642,5.2,6176.2,61.12,154,16,6.5,1.38,0,0,0,0,
TXN0000001663,CUST00122745,2022-07-11,20:55:00,20,0,0,UK,Vancouver,Jewelry,Debit Card,Mobile,26,680,8.1,17182.03,1281.41,149,21,24.9,13.29,0,0,0,0,
TXN0000001664,CUST00089432,2023-04-10,15:33:00,15,0,0,USA,Osaka,Online Shopping,Credit Card,POS Terminal,33,594,4.4,31311.9,338.37,137,18,16.8,14.01,0,0,0,0,
TXN0000001665,CUST00043002,2021-08-15,09:13:00,9,1,0,UK,Melbourne,Gaming,Crypto,Tablet,33,574,1.3,120662.64,4.73,132,17,10.6,18.52,0,0,1,0,
TXN0000001666,CUST00067365,2024-08-26,01:44:00,1,0,1,Brazil,New York,Gaming,Credit Card,Mobile,41,597,14.2,1379.95,70.89,150,15,22.1,3.59,1,0,0,0,
TXN0000001667,CUST00124989,2022-02-20,01:41:00,1,1,1,USA,Mexico City,Entertainment,Crypto,Desktop,43,586,1.0,12570.32,47.62,158,20,12.1,0.27,0,0,0,0,
TXN0000001668,CUST00045029,2021-12-21,18:01:00,18,0,0,UK,Toronto,Entertainment,Credit Card,Mobile,34,621,6.3,20796.32,31.76,177,21,69.3,1.96,0,0,0,0,
TXN0000001669,CUST00168646,2022-04-01,05:08:00,5,0,1,Brazil,London,Grocery,Mobile Payment,Mobile,40,730,7.7,67314.66,48.87,143,19,0.0,12.69,0,0,0,0,
TXN0000001670,CUST00131879,2021-03-28,08:46:00,8,1,0,Canada,Guadalajara,Education,Debit Card,Desktop,45,567,1.6,4587.08,67.5,155,14,53.7,5.36,0,2,0,0,
TXN0000001671,CUST00124344,2022-02-16,09:12:00,9,0,0,UK,New York,Healthcare,Bank Transfer,Mobile,33,644,2.0,1912.41,29.85,158,16,10.5,19.3,1,0,0,0,
TXN0000001672,CUST00187711,2023-11-17,19:33:00,19,0,0,Brazil,Guadalajara,Restaurant,Credit Card,Desktop,55,597,2.0,8572.39,31.89,158,15,23.6,1.58,0,0,0,0,
TXN0000001673,CUST00128302,2020-07-27,11:59:00,11,0,0,USA,Paris,Grocery,Credit Card,Tablet,69,839,18.8,2959.55,65.49,143,19,5.2,2.52,1,0,0,0,
TXN0000001674,CUST00126296,2022-03-10,19:16:00,19,0,0,India,Osaka,Utilities,Credit Card,Mobile,37,790,0.6,10614.96,24.25,170,20,24.8,1.72,0,1,0,0,
TXN0000001675,CUST00160830,2024-03-25,10:05:00,10,0,0,Brazil,Rio,Fuel,Credit Card,Desktop,54,790,1.1,110377.52,16.2,171,22,75.1,11.7,1,0,0,0,
TXN0000001676,CUST00034637,2022-12-15,19:56:00,19,0,0,USA,Tokyo,Jewelry,Debit Card,Mobile,70,684,2.8,43464.41,595.36,137,21,16.0,10.64,0,0,0,0,
TXN0000001677,CUST00179353,2023-05-11,00:57:00,0,0,1,Brazil,New York,Crypto Exchange,Bank Transfer,Mobile,63,685,3.6,41504.59,606.0,156,25,21.1,17.46,0,0,0,0,
TXN0000001678,CUST00024263,2020-10-04,04:50:00,4,1,1,India,Munich,Grocery,Credit Card,Mobile,57,720,6.1,963.43,313.72,145,22,0.4,20.23,0,2,0,1,Phishing
TXN0000001679,CUST00080436,2023-06-09,05:46:00,5,0,1,USA,Los Angeles,Grocery,Cheque,ATM,46,714,4.4,5726.06,23.59,170,14,9.3,25.33,0,1,0,0,
TXN0000001680,CUST00193284,2023-11-18,11:43:00,11,1,0,USA,Osaka,Jewelry,Credit Card,Tablet,41,661,3.9,616.69,102.47,155,23,5.9,9.92,0,0,0,0,
TXN0000001681,CUST00185915,2024-12-29,16:04:00,16,1,0,USA,Osaka,ATM Withdrawal,Crypto,Mobile,52,792,4.0,9720.7,624.04,138,27,2.1,11.89,1,0,0,1,Friendly Fraud
TXN0000001682,CUST00128584,2023-03-13,15:23:00,15,0,0,Japan,Melbourne,Crypto Exchange,Debit Card,Desktop,24,614,5.8,33954.28,24.11,132,12,1.7,1.97,0,0,1,0,
TXN0000001683,CUST00188052,2023-07-20,17:33:00,17,0,0,USA,Vancouver,Jewelry,Crypto,Tablet,44,660,4.4,29993.04,2326.88,119,19,7.0,11.38,0,0,0,0,
TXN0000001684,CUST00169270,2020-04-22,03:41:00,3,0,1,UK,Toronto,Online Shopping,Mobile Payment,Mobile,54,603,30.0,3646.88,8.77,152,18,72.3,16.95,0,1,0,0,
TXN0000001685,CUST00041845,2021-09-19,18:01:00,18,1,0,Mexico,São Paulo,Crypto Exchange,Crypto,Tablet,20,595,0.8,2758.57,86.99,150,26,5.6,8.3,0,0,0,0,
TXN0000001686,CUST00064755,2024-08-29,03:12:00,3,0,1,USA,Sydney,Entertainment,Debit Card,Mobile,64,628,4.0,8675.7,105.74,123,16,31.0,25.93,0,0,0,0,
TXN0000001687,CUST00165230,2023-07-07,14:23:00,14,0,0,USA,Mumbai,Grocery,Debit Card,ATM,44,602,3.5,19257.39,187.15,150,22,6.5,6.21,0,0,0,0,
TXN0000001688,CUST00077130,2021-07-10,15:28:00,15,1,0,India,Mumbai,ATM Withdrawal,Credit Card,Desktop,40,750,0.1,20009.42,281.96,125,21,4.2,13.2,0,0,0,0,
TXN0000001689,CUST00040043,2021-09-19,21:36:00,21,1,0,USA,Rio,Gaming,Crypto,Desktop,39,784,2.0,1551.35,328.22,128,15,53.6,20.94,0,0,0,0,
TXN0000001690,CUST00061666,2024-11-27,09:14:00,9,0,0,USA,Toronto,Crypto Exchange,Debit Card,Mobile,30,718,2.1,10475.66,146.58,152,19,6.8,12.54,0,0,0,0,
TXN0000001691,CUST00116954,2020-05-03,22:40:00,22,1,1,Japan,Tokyo,Online Shopping,Debit Card,Desktop,55,741,13.2,8565.68,32.51,157,15,73.1,1.83,1,1,0,0,
TXN0000001692,CUST00158449,2022-03-19,13:01:00,13,1,0,France,Paris,Fuel,Debit Card,POS Terminal,50,652,11.2,5296.87,38.04,147,17,5.3,14.27,0,0,0,0,
TXN0000001693,CUST00186627,2022-06-27,00:28:00,0,0,1,UK,Melbourne,Utilities,Bank Transfer,Tablet,39,782,1.3,6107.85,119.63,125,22,53.9,28.26,0,2,0,0,
TXN0000001694,CUST00145272,2024-06-14,18:54:00,18,0,0,France,Guadalajara,Electronics,Credit Card,Mobile,29,594,8.2,10979.36,54.33,156,19,23.2,20.62,1,0,0,0,
TXN0000001695,CUST00118534,2020-10-23,18:24:00,18,0,0,USA,New York,Crypto Exchange,Bank Transfer,Tablet,39,732,6.2,5679.07,41.21,155,20,1.6,10.52,0,0,0,0,
TXN0000001696,CUST00182021,2021-09-30,22:02:00,22,0,1,Mexico,Rio,Utilities,Credit Card,Desktop,55,597,3.0,729.15,10.26,159,20,28.8,9.5,0,0,1,1,Phishing
TXN0000001697,CUST00073782,2023-08-22,03:14:00,3,0,1,USA,Mexico City,Fuel,Credit Card,POS Terminal,26,804,1.2,26789.54,47.99,140,18,0.9,27.96,0,0,0,0,
TXN0000001698,CUST00066263,2021-12-22,18:13:00,18,0,0,USA,Delhi,Gaming,Mobile Payment,POS Terminal,50,663,0.5,11613.05,151.63,155,11,28.0,12.85,0,0,1,0,
TXN0000001699,CUST00046601,2022-01-04,19:07:00,19,0,0,Germany,Mumbai,Clothing,Mobile Payment,Desktop,23,643,26.6,5180.45,13.97,172,13,5.1,12.86,0,0,0,0,
TXN0000001700,CUST00076899,2021-09-16,09:03:00,9,0,0,India,Berlin,Fuel,Credit Card,Mobile,30,733,6.1,36873.97,381.62,166,22,10.6,3.46,1,2,0,0,
TXN0000001701,CUST00193556,2023-02-14,09:54:00,9,0,0,France,Tokyo,Clothing,Credit Card,Mobile,41,694,5.9,2708.67,247.22,142,20,8.8,27.25,0,0,0,0,
TXN0000001702,CUST00149370,2020-11-15,05:53:00,5,1,1,Mexico,Mexico City,Grocery,Debit Card,Mobile,57,649,1.1,2717.95,309.89,159,24,14.4,0.5,0,0,0,0,
TXN0000001703,CUST00030449,2020-09-05,17:34:00,17,1,0,France,Mexico City,Online Shopping,Debit Card,Mobile,45,595,15.5,5374.28,28.44,163,14,3.3,3.42,0,0,0,0,
TXN0000001704,CUST00026173,2020-07-26,18:11:00,18,1,0,Brazil,Sydney,Restaurant,Credit Card,Desktop,47,685,5.6,64816.18,32.9,174,14,20.8,7.2,1,0,0,0,
TXN0000001705,CUST00173947,2023-02-23,10:07:00,10,0,0,Canada,Tokyo,Gaming,Credit Card,Mobile,29,670,17.5,2570.12,227.29,132,21,40.1,2.47,0,0,0,0,
TXN0000001706,CUST00007658,2021-02-20,19:15:00,19,1,0,Canada,Munich,Clothing,Bank Transfer,Mobile,56,606,15.3,20961.37,25.94,146,18,16.0,6.82,0,5,0,0,
TXN0000001707,CUST00156498,2024-11-24,00:45:00,0,1,1,USA,Berlin,ATM Withdrawal,Credit Card,Desktop,54,807,2.9,8481.44,126.03,146,15,10.3,5.31,1,0,0,0,
TXN0000001708,CUST00157758,2021-04-20,15:12:00,15,0,0,India,Guadalajara,Jewelry,Mobile Payment,POS Terminal,39,767,9.6,2171.04,372.0,123,11,8.2,1.09,0,0,0,1,Synthetic Identity
TXN0000001709,CUST00112856,2022-09-03,07:21:00,7,1,0,UK,Guadalajara,Jewelry,Debit Card,Tablet,57,650,8.2,10967.37,1012.68,152,20,28.3,2.77,0,0,1,0,
TXN0000001710,CUST00155651,2023-01-13,16:07:00,16,0,0,Canada,Munich,Entertainment,Debit Card,ATM,54,642,4.2,29355.22,6.02,166,19,1.0,7.61,0,0,0,0,
TXN0000001711,CUST00159904,2020-10-28,08:32:00,8,0,0,India,Munich,Crypto Exchange,Mobile Payment,POS Terminal,32,707,1.3,3977.03,1081.06,147,12,10.5,65.02,0,0,0,0,
TXN0000001712,CUST00007907,2022-02-18,16:05:00,16,0,0,Mexico,Munich,Fuel,Mobile Payment,ATM,42,745,1.8,19675.67,66.14,164,19,8.6,67.38,1,0,0,0,
TXN0000001713,CUST00061414,2021-09-10,20:42:00,20,0,0,France,Paris,Fuel,Credit Card,Desktop,41,760,7.7,44186.65,72.69,158,11,17.5,2.06,0,0,0,1,Identity Theft
TXN0000001714,CUST00054029,2023-01-10,14:21:00,14,0,0,Brazil,Berlin,Electronics,Bank Transfer,POS Terminal,46,577,0.4,14102.98,932.07,148,15,33.2,2.56,0,0,0,0,
TXN0000001715,CUST00007288,2020-02-16,00:59:00,0,1,1,Germany,Mexico City,Healthcare,Debit Card,Mobile,55,688,7.1,22851.36,173.42,127,18,19.1,13.13,0,0,0,0,
TXN0000001716,CUST00033661,2024-04-12,04:19:00,4,0,1,Canada,Paris,Crypto Exchange,Mobile Payment,Desktop,46,647,0.6,6173.77,372.91,156,13,42.5,7.55,0,0,0,0,
TXN0000001717,CUST00060505,2020-01-03,20:47:00,20,0,0,France,Mexico City,Gaming,Bank Transfer,ATM,41,656,1.2,5846.33,32.8,142,28,66.0,19.07,0,0,0,0,
TXN0000001718,CUST00190793,2023-09-02,12:21:00,12,1,0,Canada,Lyon,Fuel,Debit Card,Desktop,30,655,0.6,2367.11,18.16,154,24,0.4,5.16,0,0,0,0,
TXN0000001719,CUST00102980,2023-07-03,04:24:00,4,0,1,USA,Berlin,Clothing,Debit Card,Desktop,22,647,3.5,593.54,32.81,149,9,37.5,20.1,0,0,0,0,
TXN0000001720,CUST00034702,2023-11-16,15:26:00,15,0,0,Japan,New York,Crypto Exchange,Credit Card,ATM,39,587,3.6,1929.62,118.08,147,25,15.0,1.95,0,0,0,0,
TXN0000001721,CUST00083301,2022-07-27,11:37:00,11,0,0,Japan,Munich,Education,Debit Card,Mobile,74,675,3.7,14049.54,10.08,148,23,5.6,8.76,0,0,0,0,
TXN0000001722,CUST00148747,2021-10-04,22:21:00,22,0,1,USA,Mumbai,Fuel,Crypto,Desktop,39,673,4.7,159773.48,37.45,138,21,0.0,0.77,0,0,0,0,
TXN0000001723,CUST00083561,2023-06-10,02:23:00,2,1,1,India,Vancouver,ATM Withdrawal,Credit Card,Desktop,54,751,11.9,476.22,3.61,164,26,15.2,3.05,1,0,0,0,
TXN0000001724,CUST00154947,2020-08-26,01:01:00,1,0,1,USA,Mexico City,Utilities,Mobile Payment,Mobile,62,721,4.9,10393.18,151.83,155,17,12.7,33.12,0,0,0,1,Synthetic Identity
TXN0000001725,CUST00043643,2021-06-03,19:05:00,19,0,0,Japan,Mexico City,Restaurant,Credit Card,Mobile,54,786,2.9,15789.7,25.55,160,22,7.6,3.31,0,0,0,0,
TXN0000001726,CUST00065161,2020-06-20,00:42:00,0,1,1,France,Rio,Entertainment,Mobile Payment,Desktop,26,739,1.4,81299.68,79.68,161,18,5.8,19.08,1,0,0,0,
TXN0000001727,CUST00017603,2024-02-25,20:45:00,20,1,0,Australia,Vancouver,Clothing,Debit Card,ATM,21,601,3.9,7213.74,335.94,142,25,1.3,1.62,0,0,0,0,
TXN0000001728,CUST00103321,2023-12-25,22:49:00,22,0,1,Germany,Mexico City,Jewelry,Credit Card,Mobile,50,696,0.1,24310.59,1686.19,158,15,12.2,12.3,0,0,0,0,
TXN0000001729,CUST00088802,2022-04-11,04:49:00,4,0,1,USA,Vancouver,Healthcare,Bank Transfer,Tablet,18,662,4.7,5442.31,74.5,148,17,2.1,8.17,1,0,0,1,Synthetic Identity
TXN0000001730,CUST00025932,2024-07-12,16:31:00,16,0,0,France,Lyon,Restaurant,Credit Card,POS Terminal,47,647,4.7,32915.07,41.67,152,16,1.1,16.26,1,0,0,0,
TXN0000001731,CUST00094378,2024-02-27,14:23:00,14,0,0,USA,Delhi,Grocery,Credit Card,Desktop,57,744,16.6,8137.85,374.72,165,19,72.5,11.93,0,1,0,0,
TXN0000001732,CUST00029193,2024-01-22,07:08:00,7,0,0,USA,Los Angeles,Jewelry,Credit Card,Mobile,45,625,0.4,5047.07,1073.32,147,19,35.9,5.96,0,0,0,0,
TXN0000001733,CUST00046543,2020-02-27,10:44:00,10,0,0,Mexico,New York,Entertainment,Crypto,Desktop,25,661,1.7,1994.65,93.04,157,21,17.9,21.2,0,0,0,0,
TXN0000001734,CUST00127016,2023-10-07,06:58:00,6,1,1,France,São Paulo,Utilities,Mobile Payment,Mobile,18,741,0.4,44340.89,12.1,166,14,0.4,1.83,0,0,0,0,
TXN0000001735,CUST00042521,2023-06-22,02:11:00,2,0,1,USA,Manchester,Utilities,Credit Card,Mobile,35,624,3.8,85457.07,49.56,140,22,19.8,5.42,0,0,0,0,
TXN0000001736,CUST00064773,2023-06-09,02:04:00,2,0,1,Japan,Toronto,Jewelry,Credit Card,Desktop,57,711,6.9,25092.48,196.41,173,16,26.0,3.49,0,3,0,0,
TXN0000001737,CUST00189835,2022-11-19,22:57:00,22,1,1,Australia,New York,Education,Crypto,Desktop,26,639,2.7,2187.74,19.53,148,13,3.4,11.98,0,0,0,0,
TXN0000001738,CUST00050107,2023-10-30,04:19:00,4,0,1,USA,Toronto,Gaming,Debit Card,Mobile,40,672,2.2,11554.16,296.13,158,20,15.1,0.17,0,0,0,0,
TXN0000001739,CUST00081122,2024-11-24,01:59:00,1,1,1,Germany,Osaka,Healthcare,Bank Transfer,Mobile,18,686,1.8,99481.85,114.87,137,13,2.5,2.77,0,0,0,0,
TXN0000001740,CUST00025560,2024-11-09,03:07:00,3,1,1,USA,Sydney,Jewelry,Debit Card,Tablet,40,614,1.4,8894.38,886.66,157,21,0.2,23.67,0,0,0,0,
TXN0000001741,CUST00105596,2020-03-11,22:16:00,22,0,1,Brazil,Los Angeles,ATM Withdrawal,Credit Card,Mobile,18,599,6.1,7198.8,43.09,139,14,0.2,6.89,0,0,0,0,
TXN0000001742,CUST00033743,2022-01-16,18:02:00,18,1,0,UK,Vancouver,Healthcare,Credit Card,Desktop,32,576,4.7,5047.75,400.43,128,19,0.2,3.23,0,0,0,0,
TXN0000001743,CUST00069670,2022-11-09,15:03:00,15,0,0,Brazil,Munich,Gaming,Mobile Payment,Desktop,24,594,4.0,13413.27,182.51,164,23,4.2,4.62,1,0,0,0,
TXN0000001744,CUST00152827,2024-05-25,05:38:00,5,1,1,UK,Toronto,Electronics,Mobile Payment,POS Terminal,44,700,12.7,5584.74,1054.87,164,20,9.9,14.88,0,0,0,1,Synthetic Identity
TXN0000001745,CUST00135045,2021-10-12,17:24:00,17,0,0,India,Manchester,Gaming,Credit Card,Tablet,42,678,2.6,3027.07,15.63,129,13,10.4,13.59,0,2,0,0,
TXN0000001746,CUST00070832,2023-02-06,23:52:00,23,0,1,Japan,Manchester,Jewelry,Bank Transfer,Mobile,30,741,3.5,59276.44,1063.32,135,14,14.6,32.8,1,0,0,0,
TXN0000001747,CUST00112218,2021-10-28,06:01:00,6,0,1,France,Berlin,Entertainment,Debit Card,Mobile,53,646,11.8,3859.27,15.16,163,30,6.9,10.8,0,0,0,0,
TXN0000001748,CUST00041874,2021-09-26,01:48:00,1,1,1,India,Sydney,Gaming,Credit Card,Desktop,47,668,2.9,49211.39,143.28,151,18,53.9,5.43,0,0,0,0,
TXN0000001749,CUST00106533,2020-05-16,06:14:00,6,1,1,UK,Melbourne,Jewelry,Credit Card,POS Terminal,53,576,3.1,17482.7,4449.28,151,14,69.4,14.31,0,1,0,0,
TXN0000001750,CUST00126268,2021-10-16,10:02:00,10,1,0,Japan,Berlin,Electronics,Mobile Payment,Tablet,29,823,2.5,34899.17,158.88,133,27,0.4,17.74,0,0,1,0,
TXN0000001751,CUST00140976,2024-03-12,05:51:00,5,0,1,Japan,Melbourne,Travel,Credit Card,POS Terminal,18,552,2.9,3566.89,156.07,150,22,12.4,36.17,0,0,0,0,
TXN0000001752,CUST00134093,2023-01-04,04:11:00,4,0,1,UK,Toronto,Clothing,Mobile Payment,Mobile,23,587,3.2,35375.36,106.38,152,15,10.0,15.03,0,0,0,0,
TXN0000001753,CUST00041756,2023-11-23,12:46:00,12,0,0,Brazil,Munich,Fuel,Credit Card,Mobile,38,733,22.3,10532.0,88.65,164,17,1.9,1.18,0,2,0,0,
TXN0000001754,CUST00085957,2020-04-19,08:06:00,8,1,0,Japan,Paris,Fuel,Debit Card,Mobile,40,633,16.3,29198.84,171.52,149,23,17.5,8.32,0,0,1,0,
TXN0000001755,CUST00086989,2024-11-11,02:24:00,2,0,1,India,Manchester,Electronics,Debit Card,Mobile,41,748,5.3,1909.39,126.92,148,17,12.9,18.25,0,0,0,0,
TXN0000001756,CUST00045649,2020-06-21,04:30:00,4,1,1,Japan,New York,Healthcare,Mobile Payment,Mobile,18,619,15.5,3789.97,171.56,130,21,20.2,12.71,0,1,1,0,
TXN0000001757,CUST00125992,2020-07-12,01:35:00,1,1,1,UK,Los Angeles,Gaming,Debit Card,Desktop,23,620,0.1,24121.49,5.69,156,25,17.9,0.42,0,0,0,0,
TXN0000001758,CUST00140589,2023-11-09,12:31:00,12,0,0,Canada,São Paulo,Gaming,Credit Card,Mobile,26,732,3.1,1781.67,78.56,160,16,2.5,3.94,0,0,0,0,
TXN0000001759,CUST00115006,2024-08-15,14:42:00,14,0,0,Japan,Rio,Travel,Bank Transfer,ATM,37,542,0.7,23909.94,705.36,142,20,20.5,35.22,0,0,0,0,
TXN0000001760,CUST00002397,2023-08-23,08:34:00,8,0,0,USA,Manchester,Electronics,Bank Transfer,Mobile,48,718,4.1,7115.03,589.02,154,18,0.8,10.19,0,0,0,0,
TXN0000001761,CUST00084083,2020-02-07,08:12:00,8,0,0,Brazil,Melbourne,Travel,Debit Card,Mobile,53,746,8.2,506.59,748.2,138,12,5.7,2.83,0,0,0,0,
TXN0000001762,CUST00150202,2022-06-18,23:58:00,23,1,1,Japan,Vancouver,Electronics,Credit Card,Desktop,42,595,3.0,4867.05,156.82,150,22,138.4,11.71,0,0,0,0,
TXN0000001763,CUST00128323,2021-05-03,21:58:00,21,0,0,USA,Toronto,Grocery,Debit Card,Desktop,40,690,16.9,1393.15,28.45,159,16,38.5,0.92,1,0,0,0,
TXN0000001764,CUST00132664,2022-01-13,13:54:00,13,0,0,India,Los Angeles,ATM Withdrawal,Credit Card,ATM,58,753,5.5,48163.62,524.84,158,12,16.6,5.61,0,0,0,0,
TXN0000001765,CUST00011304,2020-03-19,13:07:00,13,0,0,India,Mumbai,Fuel,Credit Card,Desktop,28,538,4.6,22565.32,211.8,147,19,82.2,6.95,0,0,0,0,
TXN0000001766,CUST00161634,2024-06-27,00:26:00,0,0,1,Mexico,Lyon,Online Shopping,Cheque,ATM,51,628,3.8,12773.06,26.87,144,17,75.1,6.94,0,0,0,1,Account Takeover
TXN0000001767,CUST00071720,2021-10-21,17:53:00,17,0,0,France,Osaka,Electronics,Credit Card,Mobile,52,758,1.1,32977.03,731.04,154,17,25.6,3.14,0,0,0,0,
TXN0000001768,CUST00099617,2020-03-18,02:02:00,2,0,1,Germany,Rio,Clothing,Debit Card,Mobile,42,632,11.0,11246.38,76.88,171,16,35.1,3.4,0,0,0,0,
TXN0000001769,CUST00124166,2024-06-21,06:30:00,6,0,1,France,New York,Clothing,Debit Card,ATM,45,642,2.2,13784.58,8.01,136,29,2.6,3.54,0,0,0,0,
TXN0000001770,CUST00086232,2020-11-06,10:31:00,10,0,0,Germany,Rio,Clothing,Credit Card,ATM,18,805,3.0,1526.87,29.95,147,17,0.3,61.85,0,0,0,0,
TXN0000001771,CUST00007315,2023-11-15,07:18:00,7,0,0,USA,Manchester,Entertainment,Mobile Payment,Desktop,43,642,3.9,102088.9,24.89,181,21,2.4,3.04,0,0,0,0,
TXN0000001772,CUST00019624,2020-03-27,23:37:00,23,0,1,USA,Mexico City,Jewelry,Credit Card,Desktop,18,658,1.6,30732.81,837.75,161,17,17.6,4.41,1,0,0,0,
TXN0000001773,CUST00198748,2020-05-29,14:23:00,14,0,0,Germany,Lyon,Healthcare,Crypto,Mobile,37,564,1.2,2361.4,53.81,147,23,5.4,3.58,0,0,0,0,
TXN0000001774,CUST00196155,2020-12-25,07:59:00,7,0,0,UK,London,Fuel,Mobile Payment,Desktop,56,563,5.7,18653.97,26.61,141,23,23.6,85.53,0,0,0,0,
TXN0000001775,CUST00105229,2023-08-01,00:29:00,0,0,1,Brazil,Guadalajara,Gaming,Bank Transfer,ATM,33,775,0.4,5192.39,402.28,129,20,0.6,0.12,0,0,0,0,
TXN0000001776,CUST00164203,2024-04-13,09:40:00,9,1,0,USA,Munich,Online Shopping,Credit Card,Desktop,30,622,16.3,8123.77,66.58,161,19,15.9,4.18,0,0,0,0,
TXN0000001777,CUST00182829,2020-11-13,00:18:00,0,0,1,USA,Melbourne,Grocery,Debit Card,Mobile,18,539,4.4,2684.27,5.29,119,22,23.6,2.48,1,0,0,0,
TXN0000001778,CUST00097625,2023-11-25,11:20:00,11,1,0,Mexico,Mumbai,Clothing,Cheque,Mobile,50,633,0.1,46012.52,5.79,171,24,39.5,7.01,0,2,0,0,
TXN0000001779,CUST00157365,2020-08-22,03:20:00,3,1,1,Germany,Toronto,Utilities,Mobile Payment,ATM,40,702,11.9,1660.86,31.74,149,16,9.3,18.65,1,0,0,0,
TXN0000001780,CUST00111786,2022-12-13,19:15:00,19,0,0,Germany,New York,Entertainment,Credit Card,Tablet,63,495,18.5,5415.72,111.89,132,24,62.4,1.07,1,0,0,0,
TXN0000001781,CUST00086207,2023-08-22,18:45:00,18,0,0,USA,Osaka,ATM Withdrawal,Mobile Payment,Desktop,18,656,0.8,3126.25,32.66,150,18,17.5,11.43,0,0,0,0,
TXN0000001782,CUST00069275,2020-10-12,07:25:00,7,0,0,India,New York,Entertainment,Credit Card,POS Terminal,49,693,0.4,2926.98,41.47,161,22,8.3,17.77,0,0,0,0,
TXN0000001783,CUST00133542,2021-07-28,13:09:00,13,0,0,Germany,Manchester,Online Shopping,Credit Card,Desktop,46,713,11.5,9058.67,6.21,123,25,53.7,17.48,0,0,0,0,
TXN0000001784,CUST00053948,2020-01-25,20:37:00,20,1,0,USA,New York,Jewelry,Credit Card,Tablet,45,650,2.7,12337.47,623.95,138,35,69.4,7.11,0,0,0,0,
TXN0000001785,CUST00153607,2020-05-01,02:20:00,2,0,1,UK,Delhi,Gaming,Debit Card,ATM,49,565,0.3,2583.81,118.34,159,18,30.0,7.4,0,2,0,0,
TXN0000001786,CUST00194693,2024-02-19,00:44:00,0,0,1,India,Lyon,Grocery,Debit Card,Mobile,46,677,4.3,5146.76,132.16,157,21,0.2,1.65,0,0,0,0,
TXN0000001787,CUST00048875,2024-10-08,20:52:00,20,0,0,UK,Rio,Grocery,Bank Transfer,Desktop,37,726,6.5,2147.53,12.48,134,8,6.2,6.17,0,0,0,0,
TXN0000001788,CUST00049709,2022-03-13,05:05:00,5,1,1,Canada,Mumbai,Healthcare,Mobile Payment,Desktop,37,736,7.0,4463.46,13.92,145,17,19.6,1.93,0,5,0,0,
TXN0000001789,CUST00074554,2020-01-29,16:33:00,16,0,0,Brazil,São Paulo,Online Shopping,Credit Card,Desktop,37,705,16.2,1024.75,14.51,127,20,20.1,58.65,0,0,0,0,
TXN0000001790,CUST00068345,2020-01-06,03:37:00,3,0,1,France,Lyon,Online Shopping,Crypto,Mobile,53,809,3.3,1378.59,4.9,146,18,16.1,12.52,0,0,0,0,
TXN0000001791,CUST00049139,2023-11-28,18:54:00,18,0,0,France,Paris,Crypto Exchange,Debit Card,Desktop,60,628,21.7,6847.97,57.76,164,14,35.4,21.59,0,0,0,0,
TXN0000001792,CUST00185375,2022-10-01,22:09:00,22,1,1,UK,New York,Utilities,Credit Card,POS Terminal,45,650,0.6,5287.65,38.66,152,18,14.4,26.94,0,3,0,0,
TXN0000001793,CUST00047639,2023-08-13,12:48:00,12,1,0,Brazil,Berlin,Entertainment,Debit Card,POS Terminal,39,708,12.4,3227.33,39.08,147,15,38.2,15.66,1,0,0,0,
TXN0000001794,CUST00078250,2023-11-29,21:19:00,21,0,0,USA,Guadalajara,Restaurant,Bank Transfer,Mobile,53,708,4.2,30376.77,31.04,140,18,4.1,26.3,0,0,0,0,
TXN0000001795,CUST00105866,2023-07-27,15:00:00,15,0,0,Mexico,Sydney,ATM Withdrawal,Debit Card,Mobile,27,791,1.1,3302.12,118.93,163,18,5.7,4.5,0,0,0,0,
TXN0000001796,CUST00002720,2021-10-29,01:48:00,1,0,1,USA,Guadalajara,Electronics,Bank Transfer,Tablet,49,843,30.0,2602.06,1132.71,164,13,25.8,6.75,0,0,0,0,
TXN0000001797,CUST00153963,2024-08-14,20:12:00,20,0,0,USA,Toronto,Fuel,Debit Card,Desktop,41,636,8.3,26833.33,65.52,176,23,11.9,15.39,0,0,0,0,
TXN0000001798,CUST00167582,2023-06-04,04:23:00,4,1,1,India,New York,Fuel,Debit Card,Desktop,49,818,1.1,40807.03,63.34,141,19,20.0,7.77,0,0,0,0,
TXN0000001799,CUST00042535,2024-11-03,19:15:00,19,1,0,Australia,Sydney,Healthcare,Debit Card,Mobile,32,807,6.3,1738.5,34.86,155,22,9.7,24.67,1,0,0,0,
TXN0000001800,CUST00092242,2024-03-13,00:22:00,0,0,1,Germany,Paris,Crypto Exchange,Credit Card,POS Terminal,22,753,3.0,16880.49,53.28,155,20,38.1,4.29,0,0,1,0,
TXN0000001801,CUST00149860,2021-06-08,21:53:00,21,0,0,Canada,Mumbai,Utilities,Mobile Payment,Desktop,73,603,2.5,2838.09,146.34,150,9,25.5,7.14,0,0,0,0,
